SubRegion	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM
FKBP8	2	2	0	5	3	1	1	0	3	2	2	0	0	0	0	1	9	10	19	8	8	5	4	4	1	1	0	4	2	1	6	1	3	3	0	3	0	11	17	9	8	17	17	23	17	10	12	11	2	1	5	1	4	4	5	3	1	1	0	1	7	7	5	6	6	10	9	6	7	2	4	0	2	2	3	1	6	7	2	0	3	6	13	17	21	11	6	13	15	14	1
FOXB1	0	0	1	0	1	3	1	0	2	3	5	1	0	1	1	1	4	2	6	2	4	7	2	3	3	3	2	2	1	4	6	3	3	2	3	4	0	4	26	11	4	9	11	20	10	5	3	10	0	1	3	1	0	3	1	5	1	6	1	0	2	3	0	3	0	4	1	3	5	2	1	0	2	0	3	4	6	7	2	2	4	7	8	13	11	5	5	14	7	16	0
TIMM10B	2	1	3	4	2	2	0	2	3	6	1	1	3	4	1	2	3	2	7	7	11	11	4	3	3	5	6	5	4	3	10	4	3	3	3	2	9	14	9	5	13	23	11	11	7	15	13	16	4	2	0	1	2	1	4	2	0	3	2	4	3	4	3	3	7	12	4	4	2	5	0	2	1	0	4	4	9	9	6	7	8	9	7	4	7	10	5	20	14	15	2
B3GAT3	1	4	1	0	3	1	0	0	3	7	2	1	2	2	3	2	5	2	9	2	5	4	3	9	2	3	1	4	4	1	3	9	5	3	2	3	6	10	11	15	11	16	15	25	15	10	7	14	10	1	2	0	0	1	6	2	4	6	1	5	3	3	4	3	9	15	7	4	8	1	2	5	3	1	5	5	5	4	3	1	2	8	9	12	9	12	7	25	24	18	3
HAAO	3	0	0	3	2	2	2	1	0	2	0	2	0	1	5	0	10	4	3	1	6	27	5	8	0	0	2	3	1	3	7	9	3	1	0	2	3	3	5	10	6	8	4	14	12	10	5	11	2	0	2	1	0	4	5	3	0	6	3	2	0	0	6	2	6	7	7	2	2	1	1	1	0	0	2	4	2	5	2	2	2	5	8	5	3	3	1	7	12	14	0
OGA	2	2	0	3	3	4	1	2	2	7	1	0	6	0	2	3	3	4	7	7	9	14	5	11	4	1	4	6	2	11	14	15	7	2	3	1	2	20	16	8	16	23	19	24	23	17	11	18	8	1	3	2	4	2	4	4	0	4	5	2	2	4	3	3	4	15	7	12	14	5	7	4	4	3	9	8	11	9	9	7	5	8	9	11	15	15	16	23	25	25	4
GTPBP6	2	2	3	4	2	1	4	3	5	5	4	5	4	3	4	3	4	4	7	5	10	9	3	8	2	2	3	0	3	3	1	3	8	2	2	2	2	10	8	10	15	25	15	20	27	17	8	9	10	1	1	2	1	1	5	5	1	9	5	4	6	3	6	1	4	7	8	7	10	4	3	3	5	1	5	6	5	6	8	3	1	6	10	14	9	10	8	17	25	18	2
MSRB2	2	1	1	0	2	0	2	1	2	4	2	2	1	0	3	0	1	3	9	4	2	3	6	0	1	1	0	3	3	6	7	7	3	9	0	2	2	4	8	6	5	20	10	16	15	15	14	7	2	1	1	1	0	1	4	1	2	3	3	7	3	1	3	4	5	3	6	7	5	3	1	5	1	2	7	4	11	6	2	1	2	11	12	5	7	7	3	10	8	19	1
PRDM2	2	3	1	1	1	2	2	4	2	2	1	3	2	2	4	1	1	8	2	6	8	7	3	4	2	2	0	4	3	2	6	7	6	2	0	2	3	10	7	8	7	11	14	18	16	14	14	12	0	2	2	0	2	1	1	2	0	3	7	4	2	0	2	3	4	11	5	4	11	3	4	5	5	1	4	3	8	6	6	1	6	8	10	6	10	5	8	15	11	14	3
SIRT2	1	1	2	3	3	1	1	2	2	1	1	0	3	1	1	2	4	4	7	3	4	5	6	6	4	2	2	2	5	1	9	1	5	1	4	1	2	6	12	13	9	9	10	18	10	13	11	11	7	5	2	2	4	2	2	0	0	3	1	2	3	2	1	3	2	3	7	2	5	12	4	7	7	5	3	3	2	6	3	3	2	11	11	6	12	2	8	18	15	18	2
DKK1	5	1	2	4	2	2	0	0	1	3	1	2	5	2	1	1	8	3	7	3	4	4	2	9	2	6	2	4	3	4	6	4	4	1	3	3	3	4	5	5	10	14	9	18	9	12	11	11	2	1	2	0	2	3	3	0	0	3	1	4	4	2	2	2	3	7	5	5	4	4	3	3	3	3	8	5	15	3	3	3	5	3	11	10	8	4	6	12	20	24	1
LAMP5	2	2	3	0	2	1	2	1	1	3	1	1	2	2	3	2	4	3	4	5	7	4	3	6	0	2	2	7	1	3	1	12	1	0	2	3	2	7	20	7	11	13	12	13	12	15	7	14	1	1	1	2	1	2	3	3	1	11	1	3	4	3	4	2	3	4	5	4	6	3	4	1	3	1	3	4	7	9	4	3	4	9	6	6	6	8	10	19	11	20	1
RHBDD3	0	1	1	1	2	2	3	1	1	4	2	1	3	0	1	3	1	4	4	4	3	8	4	4	2	1	4	0	3	5	7	4	3	2	2	3	3	10	13	10	8	27	11	10	16	16	8	7	3	3	0	2	0	5	3	3	1	7	7	4	3	6	4	0	2	6	7	9	4	1	3	2	2	1	4	5	6	3	3	1	2	5	4	7	9	9	9	15	13	11	0
LILRA4	1	2	2	2	2	0	1	1	4	4	0	3	3	3	4	0	5	2	7	3	3	8	6	5	7	3	1	4	4	4	9	5	5	5	2	5	2	8	18	10	13	16	23	25	15	21	11	10	2	0	2	3	2	4	2	1	0	3	5	10	5	1	8	6	8	7	10	6	13	7	2	3	1	3	4	5	11	9	2	4	6	4	12	16	12	7	7	14	17	25	3
ITGB1BP2	0	0	2	1	2	4	1	2	0	5	0	3	1	6	2	2	2	4	8	3	5	6	3	7	1	2	1	5	3	2	3	7	3	5	2	3	3	8	9	5	8	13	14	16	12	7	5	12	5	1	1	0	2	2	6	7	2	2	5	4	6	2	4	4	5	6	9	7	12	3	6	4	4	4	5	14	10	9	2	2	4	7	10	5	8	9	4	12	24	19	1
ZNF346	5	1	3	2	0	6	1	4	6	2	3	3	4	2	4	1	17	13	20	8	13	13	4	5	5	5	3	8	8	5	7	15	7	4	5	2	3	17	18	17	21	25	25	36	24	19	10	25	5	0	3	2	0	6	5	8	2	3	7	13	6	9	8	6	5	17	10	15	13	7	6	1	4	2	14	7	14	7	9	2	3	11	14	15	28	15	20	34	31	28	1
KCNH3	3	2	3	1	3	4	0	1	3	3	0	4	4	2	2	2	8	5	6	10	12	8	5	8	1	5	1	0	5	8	8	12	7	0	4	1	7	13	15	19	14	31	16	26	13	19	12	20	5	1	3	0	0	3	2	3	4	7	9	1	4	5	4	12	4	10	11	11	17	5	6	7	2	4	3	8	7	4	10	4	4	6	14	8	16	10	10	37	16	36	3
PXDN	2	0	0	1	4	5	2	0	4	4	0	0	3	1	0	1	2	5	6	0	3	4	3	5	3	6	2	6	2	1	16	4	4	1	7	2	2	6	10	8	7	20	12	18	13	8	4	7	2	3	3	1	3	4	3	3	3	6	3	3	6	1	4	4	4	10	2	5	7	1	2	3	1	5	8	6	7	9	4	3	5	6	10	7	10	7	5	20	16	17	2
ADGRL2	0	1	1	1	1	2	1	2	3	3	1	3	1	3	2	1	5	2	7	1	7	15	5	6	1	4	3	1	2	6	8	7	5	3	3	3	3	12	9	7	13	11	12	14	11	10	7	9	3	1	1	3	0	3	6	5	4	8	5	4	4	2	4	0	4	6	6	10	7	2	2	2	5	5	7	2	5	10	6	2	3	4	10	5	7	2	9	15	10	28	2
AP2A2	0	1	1	1	1	1	2	1	4	7	1	2	2	0	0	5	5	6	11	6	11	8	6	4	0	2	1	4	5	5	2	6	6	2	1	4	2	11	18	12	10	14	12	24	12	18	10	15	5	0	1	2	1	0	3	2	2	4	0	3	4	1	5	5	5	4	4	5	13	4	0	3	4	2	7	4	9	4	4	6	2	7	13	13	9	15	6	21	16	24	4
FAIM2	2	0	0	1	3	2	0	1	6	6	1	1	3	0	4	5	16	20	20	16	3	5	2	3	3	6	2	1	6	5	5	5	3	5	1	2	2	24	33	17	23	7	9	13	21	17	6	21	3	1	1	1	6	3	4	5	1	2	4	0	0	5	12	7	14	10	7	3	2	17	8	4	5	5	6	5	5	7	5	4	6	5	22	25	29	13	18	19	23	24	4
KLK9	5	2	0	1	5	1	2	1	1	4	1	0	4	3	2	2	5	6	6	7	6	8	4	5	4	9	0	5	2	3	7	8	14	0	5	2	2	14	20	13	7	14	15	16	9	10	11	10	0	3	2	2	1	0	1	0	2	7	3	2	4	5	3	6	4	8	7	8	6	2	1	1	1	2	8	1	6	12	4	3	1	5	10	9	9	7	4	10	16	19	0
LDOC1	3	1	6	0	1	0	1	1	0	2	3	2	2	0	1	0	2	1	7	6	8	3	4	9	4	0	2	2	4	4	2	4	3	1	4	1	3	11	11	10	14	16	6	16	10	6	9	8	3	1	5	4	2	2	3	6	0	3	2	2	4	3	6	3	4	7	3	5	6	4	1	4	3	2	3	7	5	3	4	1	6	10	8	7	6	8	3	6	12	13	2
LSM5	1	2	1	6	0	2	0	2	5	1	1	1	0	1	3	1	3	4	5	2	6	6	1	2	0	2	3	4	2	4	3	5	3	2	2	3	1	8	6	4	6	6	9	8	16	11	0	5	2	0	0	2	1	1	2	1	0	0	2	2	3	0	5	0	5	9	2	4	3	0	2	1	0	1	4	5	5	5	2	5	2	2	5	4	7	2	5	14	9	10	1
MAPK8IP2	1	2	1	2	1	0	0	2	0	1	0	1	4	0	1	0	6	6	9	7	1	5	1	8	5	1	0	6	0	4	7	7	3	5	3	3	4	12	14	20	16	8	12	15	13	9	7	15	1	0	1	0	4	2	4	2	1	7	2	4	2	1	8	6	4	8	6	8	5	0	5	2	2	3	9	4	6	5	4	5	4	10	15	16	17	10	12	26	21	21	2
MAPRE1	3	0	4	1	5	0	2	3	4	4	3	3	2	1	3	1	8	4	6	4	3	6	3	2	4	2	1	5	5	6	8	6	7	2	5	2	1	9	11	13	13	15	16	22	23	16	9	16	1	3	2	2	3	2	5	2	1	8	4	5	4	2	2	0	5	6	7	3	7	9	3	3	3	6	8	6	4	7	6	6	4	6	7	6	10	9	3	29	20	25	3
MAPRE3	0	3	0	4	4	2	2	3	1	6	1	1	2	1	1	1	13	9	12	6	3	9	1	4	3	2	2	3	1	1	4	2	2	3	3	1	0	16	9	9	8	14	11	15	19	8	7	15	1	2	2	2	1	4	3	1	1	4	3	3	8	2	5	8	6	6	5	6	5	5	1	2	0	5	8	6	4	6	2	4	3	6	11	21	11	11	12	11	21	19	2
PIGN	1	0	0	3	3	2	1	1	2	5	1	1	1	0	2	0	2	8	9	2	4	8	3	4	3	5	3	4	1	1	8	18	11	3	3	4	2	10	10	11	9	19	6	19	12	10	8	13	3	1	4	2	1	2	5	2	2	5	4	2	8	1	4	0	4	4	2	10	8	5	5	5	3	3	7	4	8	6	5	1	2	5	13	8	12	8	9	17	20	16	2
MYO10	1	3	0	0	1	4	2	2	0	1	3	1	0	2	1	3	5	5	4	4	3	10	1	5	0	1	2	3	4	3	8	6	3	1	2	1	1	14	11	7	16	27	14	17	11	7	6	11	1	2	0	3	0	5	4	2	0	5	5	2	3	6	0	2	5	6	4	4	10	2	4	2	2	0	6	5	10	7	7	3	2	8	6	11	11	6	7	23	14	18	2
CFAP45	2	0	4	1	3	0	0	3	3	3	1	4	6	4	1	4	6	10	7	5	8	16	5	6	7	3	0	7	11	6	3	12	7	1	5	1	4	11	11	13	14	26	15	24	24	14	6	13	3	3	4	4	3	4	6	3	3	7	4	3	8	5	1	4	4	18	10	5	18	2	6	4	2	2	12	10	9	8	4	5	3	9	14	16	17	8	14	32	25	22	2
BAMBI	1	1	1	2	4	4	1	3	5	1	2	1	2	0	2	5	6	2	7	4	8	3	2	4	3	3	0	3	2	2	4	7	3	3	2	5	2	11	11	5	7	13	4	10	10	7	15	12	0	2	4	1	2	4	0	4	1	4	2	4	4	1	0	5	3	11	5	4	3	1	1	2	2	2	11	2	2	5	6	3	1	7	10	14	7	8	9	16	17	19	2
NTSR2	0	0	0	0	4	4	1	0	4	2	0	3	0	1	2	2	5	2	9	2	7	9	4	1	0	3	3	2	2	4	4	4	7	1	5	1	2	11	12	3	10	4	12	10	15	8	8	8	1	2	1	1	0	1	5	2	2	2	7	1	4	2	4	2	1	13	5	6	8	5	6	2	3	4	8	2	10	4	5	5	4	9	7	8	21	5	3	19	13	18	3
OR1F1	5	2	0	1	2	2	2	1	4	7	2	6	0	0	2	2	4	5	4	3	5	8	4	2	5	6	1	3	1	1	4	4	2	1	1	4	3	6	28	6	13	28	15	14	15	11	7	13	3	0	2	2	0	7	6	5	1	6	2	3	5	1	6	5	6	14	7	4	6	3	2	4	3	2	16	2	7	10	5	1	5	12	10	10	13	8	3	23	19	23	2
TTC33	0	1	1	3	1	2	1	0	3	5	1	3	2	0	1	0	5	3	7	9	6	3	4	6	3	4	2	1	3	2	4	76	2	4	1	5	1	7	14	12	8	4	18	18	8	8	4	7	2	2	3	2	2	4	4	3	1	2	3	1	0	1	5	5	5	5	2	5	8	2	2	4	3	3	6	5	8	7	2	2	5	6	8	9	9	4	7	32	12	16	0
NUPR1	1	0	1	4	1	4	4	2	5	10	2	1	3	1	1	1	7	2	4	5	25	5	7	5	3	7	4	3	10	6	14	13	18	4	2	1	1	12	5	7	11	58	43	74	47	50	11	24	6	2	2	2	5	12	9	8	1	4	4	3	7	2	8	3	10	27	17	18	22	15	3	2	3	6	7	3	12	15	9	5	13	12	9	11	19	7	9	30	27	34	1
SMR3A	2	1	1	2	3	1	2	1	6	11	4	1	4	2	8	3	12	5	13	4	10	10	4	10	4	5	7	7	8	8	10	11	11	4	5	4	5	11	15	15	21	31	24	38	23	18	12	15	2	2	2	2	3	7	6	5	1	7	6	9	13	4	3	6	7	13	10	9	10	3	8	2	1	5	12	17	9	17	4	4	6	10	13	20	15	20	13	50	34	53	2
PFDN2	3	0	0	3	4	2	1	1	3	2	1	1	0	1	1	3	6	4	9	5	4	9	5	8	4	3	5	9	7	7	8	9	3	4	3	4	2	16	11	10	10	18	20	30	23	11	6	16	4	1	3	3	1	5	5	3	2	10	5	3	6	7	4	4	11	7	6	7	13	5	7	2	4	2	6	7	12	7	2	8	6	13	11	7	12	11	5	32	20	19	3
PIP5K1C	0	0	0	0	1	2	1	0	2	5	1	1	0	2	2	0	11	13	12	10	12	5	5	5	1	2	2	1	1	2	7	2	6	2	1	5	0	13	12	13	13	20	13	18	12	12	5	15	1	2	2	0	5	2	1	6	2	4	5	3	2	3	10	3	16	4	7	3	6	3	2	2	1	2	4	4	7	1	4	2	3	11	10	17	21	8	11	26	22	21	2
PITPNB	0	1	1	0	4	1	2	2	8	2	3	4	0	0	1	1	2	5	9	3	9	7	3	4	3	1	2	4	2	4	8	3	3	4	1	0	0	9	13	9	13	13	13	17	11	14	6	19	3	1	1	1	2	4	2	4	0	3	0	2	7	3	3	5	4	1	8	4	16	6	0	4	3	1	4	4	7	2	1	5	2	6	5	14	9	7	4	14	17	18	3
PITPNC1	2	0	1	0	3	3	1	0	1	8	5	4	5	1	3	5	6	5	6	5	4	9	1	4	3	4	4	4	4	8	8	7	5	1	3	2	3	20	15	14	11	21	15	27	23	16	5	20	0	5	0	2	0	6	5	3	1	3	5	5	4	3	5	3	5	11	6	5	13	6	1	1	5	3	7	6	6	8	5	3	4	4	9	12	10	14	13	20	22	21	3
SLC17A5	1	0	0	3	2	4	1	3	1	5	3	1	4	4	0	4	4	1	9	5	5	8	3	6	3	4	4	4	1	6	9	6	9	4	8	4	3	8	10	5	14	28	13	20	16	6	12	17	2	2	3	3	2	2	4	5	2	7	6	5	4	4	2	4	7	4	6	7	10	5	1	2	0	5	8	4	10	4	4	2	4	7	13	8	13	6	10	25	12	16	2
STAT5B	0	2	2	1	0	1	2	3	2	4	4	4	1	1	0	5	8	5	10	3	5	11	4	8	3	1	5	1	2	3	8	7	8	2	5	6	3	10	9	16	7	26	20	22	12	15	6	14	7	2	2	1	0	5	7	2	4	5	3	1	11	2	6	4	7	8	9	8	7	3	3	5	3	2	9	5	12	6	8	0	8	4	15	9	16	5	9	25	21	26	4
LRRC6	1	1	3	1	1	2	0	0	3	8	4	3	4	3	2	2	5	3	5	6	2	3	4	3	0	1	3	3	1	1	5	3	3	1	4	5	0	12	11	5	9	9	10	14	12	14	2	9	3	1	0	1	1	4	3	6	6	3	3	0	4	1	3	3	2	7	12	1	8	2	2	4	2	0	5	5	5	5	4	4	5	5	4	6	10	6	8	13	23	26	3
WBP2	2	1	2	1	1	4	1	2	0	2	2	1	2	2	5	1	13	7	4	10	5	9	4	0	3	5	8	9	5	2	5	7	7	3	4	2	7	13	17	15	10	21	15	16	19	10	12	14	3	1	5	3	3	3	8	3	0	1	2	4	5	3	6	5	5	9	5	3	7	2	3	6	3	3	8	5	7	4	9	3	6	11	10	17	15	12	10	22	22	18	1
YWHAG	1	0	2	2	3	3	2	1	0	6	1	1	1	1	2	1	17	9	26	13	6	4	3	7	2	5	2	5	6	4	2	7	6	3	2	4	1	31	27	27	21	10	13	18	13	13	19	18	2	4	3	2	3	4	4	1	1	2	5	3	2	3	10	10	8	13	14	5	9	2	1	6	3	2	4	7	10	2	3	4	5	4	23	23	28	20	16	21	18	18	5
ACAN	1	1	0	2	0	4	2	1	0	3	3	1	3	2	3	4	10	5	7	7	10	11	4	6	4	5	4	1	2	9	5	15	8	3	6	5	1	9	17	10	11	13	20	23	16	17	8	8	1	1	4	0	1	1	5	5	2	4	2	2	9	4	3	4	5	12	9	14	8	1	4	4	3	4	5	11	8	9	9	4	5	11	10	10	13	9	8	19	18	25	2
ATXN10	3	0	0	2	4	0	3	5	3	3	1	2	2	0	0	1	10	7	12	7	5	7	2	10	5	2	2	3	1	5	4	14	4	1	2	6	1	12	11	14	5	22	10	12	18	10	18	14	2	1	0	1	3	4	3	3	1	3	4	1	7	4	4	2	6	5	10	9	10	1	3	3	3	6	7	5	8	13	8	2	4	6	11	7	11	8	10	29	22	18	1
PRELID1	2	2	0	1	1	0	1	1	2	1	3	2	1	4	2	2	8	1	11	3	3	4	1	7	1	2	2	4	3	4	7	6	3	3	4	4	3	8	9	10	10	16	19	20	16	24	4	16	3	0	5	2	1	5	10	3	2	8	7	1	6	3	0	5	6	14	4	5	6	6	2	2	2	3	5	3	12	8	5	8	4	5	15	8	17	9	10	23	12	28	3
VPS4A	3	1	1	0	1	1	0	6	1	1	1	0	3	1	0	1	5	5	4	3	7	4	6	9	1	4	1	2	4	1	6	5	8	2	3	1	2	11	16	14	11	16	11	14	9	6	7	14	4	3	2	2	0	1	5	2	0	7	2	4	4	1	2	3	5	8	7	4	4	5	5	1	1	3	5	6	12	7	3	4	4	5	16	4	7	10	8	16	13	16	3
ZNF214	2	4	1	0	2	1	2	2	1	3	0	2	1	0	1	0	6	2	5	3	2	6	2	7	2	0	2	2	1	2	6	17	1	3	2	4	0	11	9	6	5	9	8	7	11	11	4	7	1	4	0	3	1	3	3	0	0	4	3	1	8	1	7	0	1	6	4	4	5	0	0	3	2	2	4	4	3	7	4	2	2	4	11	4	12	7	5	17	8	5	0
PPARGC1A	4	2	2	1	1	2	1	2	2	3	2	1	3	2	2	1	4	1	4	1	5	5	2	4	2	0	2	2	3	4	6	3	3	2	3	2	5	8	13	12	7	11	13	12	11	9	14	9	1	0	2	1	2	3	5	1	1	2	5	4	3	3	3	2	3	7	3	3	5	1	2	1	1	1	3	9	10	10	3	2	3	3	5	7	8	5	5	16	10	13	1
PCSK1N	4	1	2	2	1	1	4	2	8	3	0	0	5	5	1	2	22	16	39	19	10	11	8	12	1	4	1	3	0	3	7	11	8	3	4	6	2	27	40	29	29	21	16	25	18	16	14	19	3	1	1	0	0	5	2	7	1	7	3	4	1	8	17	14	15	11	10	7	9	4	5	3	7	1	5	3	7	11	7	0	4	7	19	22	32	36	18	27	13	26	5
SLCO3A1	1	0	2	1	0	2	1	3	2	5	8	1	1	2	0	2	5	5	1	1	4	7	3	3	7	2	3	3	3	3	8	3	7	1	1	2	1	6	3	5	2	17	15	11	7	10	4	10	3	2	3	2	1	6	2	4	0	4	2	4	3	1	4	3	4	7	3	0	4	7	2	2	3	5	4	2	8	4	5	5	2	5	13	8	5	5	10	17	14	20	5
KIR3DL1	1	2	1	4	2	2	1	1	5	5	1	2	5	4	0	1	9	7	13	3	10	8	3	4	4	5	2	0	2	2	6	15	4	5	3	5	4	17	17	22	17	19	13	22	23	12	11	13	1	72	2	2	2	3	7	6	2	6	4	8	3	4	9	7	9	5	5	11	7	2	2	5	5	5	5	3	10	5	8	10	5	16	16	14	10	7	7	27	30	26	5
CPSF1	2	1	3	1	2	1	2	2	2	4	0	0	4	2	3	1	13	7	11	6	5	7	5	8	1	2	3	3	3	5	8	6	3	1	4	1	0	9	10	7	12	18	11	22	12	9	11	14	5	0	2	1	1	1	7	3	2	8	2	4	5	2	4	3	3	6	6	7	13	2	2	2	2	0	9	4	6	3	2	3	8	6	7	10	16	8	4	21	21	21	3
CCDC106	0	1	1	2	3	1	2	2	1	4	0	2	6	2	1	2	2	4	6	3	3	6	2	6	4	3	2	3	2	9	7	7	7	3	3	3	3	10	8	7	10	17	9	11	7	10	6	7	2	1	3	1	4	4	5	3	3	3	6	2	8	3	1	5	8	10	5	2	6	5	1	3	1	2	7	3	10	6	2	1	1	4	17	9	4	5	10	22	19	16	0
ST8SIA5	0	1	0	3	4	0	2	0	3	6	3	2	0	1	3	0	10	10	11	3	5	7	3	4	2	2	1	1	3	3	5	6	4	3	1	2	3	12	13	8	6	7	6	19	11	9	9	9	2	2	2	2	1	0	6	3	0	5	1	1	3	2	0	3	4	10	7	5	7	1	2	2	1	3	3	4	7	5	6	5	3	8	18	5	21	16	3	14	16	20	1
PRRC2B	7	2	1	4	2	1	1	2	1	5	3	1	1	2	0	2	6	9	10	7	5	6	5	4	3	4	1	3	2	5	4	5	7	0	3	1	1	17	15	14	11	24	13	24	18	20	9	14	6	0	4	2	1	3	6	7	0	3	1	3	4	7	3	3	6	15	6	7	6	10	11	5	3	4	5	3	2	9	3	1	10	13	10	15	14	14	15	18	14	17	4
EPN1	3	1	3	2	1	1	2	2	5	7	1	2	2	3	2	0	10	3	10	12	8	5	1	2	3	2	0	4	2	1	5	8	9	3	3	5	1	3	12	6	13	16	14	20	15	12	10	18	1	0	4	1	3	7	7	2	3	5	6	1	1	4	5	2	6	7	10	10	10	4	2	3	4	3	5	7	6	8	4	4	8	4	15	10	10	11	8	17	23	11	1
SEC61A1	1	2	1	1	0	2	1	1	3	4	2	3	2	1	1	3	3	5	4	5	4	6	9	10	4	3	1	5	3	3	9	7	6	1	5	4	2	11	8	9	6	28	7	24	15	19	7	15	3	5	3	3	1	1	5	3	1	5	4	6	2	2	5	4	5	8	11	15	8	7	4	1	2	1	4	6	9	9	8	4	3	4	10	13	14	9	12	16	20	26	3
PKN3	1	1	2	2	5	1	4	2	4	5	1	2	1	1	2	0	15	4	11	1	9	9	1	4	3	8	0	4	2	7	9	6	4	4	4	3	6	10	13	8	9	16	16	19	12	20	7	21	2	0	1	2	1	3	3	4	0	8	4	2	5	1	5	4	9	6	2	11	14	6	2	5	2	4	9	7	3	16	5	6	2	10	16	13	16	13	9	22	16	22	2
OSGIN1	1	0	1	1	2	1	1	0	2	7	0	0	0	1	1	1	3	2	0	3	2	1	1	7	5	1	4	5	3	2	5	5	3	3	3	3	1	9	7	1	11	8	11	17	7	4	8	24	1	0	2	0	2	2	1	5	2	4	5	1	1	0	1	5	1	6	2	2	6	2	3	3	3	3	1	2	3	3	2	5	3	2	2	3	5	7	4	11	12	13	1
TRHDE	1	4	1	1	2	4	3	0	1	2	1	1	2	0	4	2	4	5	7	4	4	8	2	8	4	3	2	4	4	3	5	13	5	4	0	2	1	20	11	11	10	19	16	13	8	8	5	14	1	4	2	0	2	1	3	1	0	4	6	3	3	3	4	4	3	10	7	9	5	2	3	0	2	3	5	4	3	5	4	8	6	14	7	2	11	11	6	24	15	22	3
NRBP1	1	0	4	1	2	9	0	2	2	1	1	1	1	0	2	0	7	5	6	2	1	2	2	3	1	2	0	7	4	4	2	4	4	1	0	2	1	6	12	6	9	19	11	12	15	6	7	7	5	1	0	4	2	4	2	2	0	1	4	1	4	3	5	4	0	3	2	8	3	2	2	0	3	1	0	5	4	9	3	1	1	3	6	6	7	11	4	12	9	7	1
ZNF224	0	2	1	1	1	7	2	2	5	6	3	0	1	6	1	4	5	2	3	5	5	2	1	4	2	3	1	4	1	6	4	11	3	5	4	4	3	8	6	8	14	21	11	14	11	6	7	10	2	0	1	2	5	2	3	2	2	5	4	2	4	3	2	4	1	8	5	8	5	3	5	0	2	3	7	5	11	9	3	6	4	7	9	5	11	6	7	10	16	20	2
CDIP1	1	1	3	0	1	1	4	2	2	8	0	3	3	2	2	0	10	9	9	3	6	7	6	5	0	4	3	4	3	3	7	9	7	3	3	4	1	15	9	10	18	17	14	10	15	15	17	13	1	0	2	2	0	3	4	2	1	10	7	2	5	3	6	4	6	11	6	7	11	4	5	1	4	4	3	8	7	5	5	3	5	4	15	14	15	16	12	22	18	15	6
NCKAP1	1	2	1	1	2	0	4	3	5	2	0	0	2	1	1	3	7	6	5	4	8	1	3	7	4	1	2	2	3	3	4	1	4	1	1	2	2	11	10	13	9	9	8	8	3	4	11	11	2	2	0	3	1	2	6	3	2	5	5	6	7	0	3	3	7	1	2	4	7	4	3	4	1	4	28	5	7	7	3	0	2	3	8	15	6	8	3	16	21	11	0
ST6GALNAC6	2	0	0	3	3	1	0	2	3	4	3	1	1	0	1	1	8	2	12	5	6	8	3	6	2	4	1	1	4	2	4	4	2	1	1	1	2	5	17	10	11	18	12	16	9	2	11	10	2	0	2	1	3	4	5	0	0	2	2	2	4	1	2	5	8	6	9	6	3	3	2	0	1	3	4	0	3	8	6	2	4	4	17	12	11	16	9	14	11	17	1
CLIC4	3	4	0	0	3	1	5	0	3	1	2	3	3	1	4	1	5	3	8	2	7	6	2	7	2	4	4	2	4	5	3	7	3	3	2	3	1	7	10	12	6	20	18	13	11	13	4	15	11	0	5	1	4	4	3	5	1	5	5	4	5	2	3	5	1	10	9	9	6	8	6	6	6	3	8	8	2	8	4	3	1	9	6	11	9	6	6	27	17	15	5
