logFC	logCPM	LR	PValue	FDR	comparison	rowname
183	-0.0849997222335673	11.9184495029859	0.271492421802336	0.602332395726805	0.756589967772335	gWM_line_Lesion_1 - gWM_line_Lesion_2	CUL4B
184	0.0838051883550033	12.6562203430872	0.266740543585119	0.605526671516317	0.756589967772335	gWM_line_Lesion_1 - gWM_line_Lesion_2	RPL7A
185	0.0837610797412759	11.8718038257388	0.266148708654214	0.605927030467022	0.756589967772335	gWM_line_Lesion_1 - gWM_line_Lesion_2	RPL31
186	-0.0801264912299572	11.8839705967523	0.250557491625017	0.616682803772394	0.762585949410412	gWM_line_Lesion_1 - gWM_line_Lesion_2	RPL38
187	-0.0808613377127188	11.846010200156	0.249636021074409	0.617331482856048	0.762585949410412	gWM_line_Lesion_1 - gWM_line_Lesion_2	RPS27A
188	-0.084977412105007	11.581709512204	0.240192739951311	0.624066942480761	0.766805658048169	gWM_line_Lesion_1 - gWM_line_Lesion_2	ACSL1
189	-0.0808057759414238	11.975208288918	0.235008649728329	0.627834605345797	0.767353406533752	gWM_line_Lesion_1 - gWM_line_Lesion_2	NFYA
190	-0.0749901371683446	12.2355148660197	0.2244030012614	0.635705338338731	0.772883858717088	gWM_line_Lesion_1 - gWM_line_Lesion_2	HNRNPA2B1
191	-0.0783491422292633	11.7386052246049	0.214892986450394	0.642959066294644	0.777610179654779	gWM_line_Lesion_1 - gWM_line_Lesion_2	FBRS
192	0.077306038355406	12.3383923139317	0.20608807358839	0.649850964345131	0.778995421203791	gWM_line_Lesion_1 - gWM_line_Lesion_2	ATP1B1
193	-0.0945398315206828	11.5121547071118	0.204831439866126	0.650848988278492	0.778995421203791	gWM_line_Lesion_1 - gWM_line_Lesion_2	SNAP25
194	0.0679645258438729	12.1890504536003	0.184210467253067	0.667779524868167	0.792638549895912	gWM_line_Lesion_1 - gWM_line_Lesion_2	SCYL3
195	0.0719837228822702	11.7050861644992	0.182644401549581	0.669110464197848	0.792638549895912	gWM_line_Lesion_1 - gWM_line_Lesion_2	DNAH3
196	-0.0830583668346971	11.6333955430888	0.174848742491577	0.675838044459493	0.796523409541546	gWM_line_Lesion_1 - gWM_line_Lesion_2	PCSK1N
197	0.0753655256547785	11.8617577741425	0.163363495962216	0.68607851907859	0.804488009680986	gWM_line_Lesion_1 - gWM_line_Lesion_2	PEA15
198	-0.0594020792744963	11.8895244724742	0.142307942791518	0.705997300190762	0.823663516889222	gWM_line_Lesion_1 - gWM_line_Lesion_2	RPS15
199	0.0609453845482298	11.9250105100025	0.134717126558996	0.713590436338591	0.82577174217741	gWM_line_Lesion_1 - gWM_line_Lesion_2	MFSD6L
200	-0.0644442016217638	11.7085837984281	0.133379092567466	0.714953889331091	0.82577174217741	gWM_line_Lesion_1 - gWM_line_Lesion_2	CSRP1
201	0.0574540017309464	11.748668707195	0.120185433272937	0.72883345918915	0.830952500678678	gWM_line_Lesion_1 - gWM_line_Lesion_2	ATP6V0B
202	-0.0583086384654579	11.8386915370386	0.118317997820441	0.730865964902495	0.830952500678678	gWM_line_Lesion_1 - gWM_line_Lesion_2	RPS11
203	0.0562502241773748	11.7627011161413	0.116415771926313	0.732954863370586	0.830952500678678	gWM_line_Lesion_1 - gWM_line_Lesion_2	KIAA0825
204	-0.0557108735393345	12.474155342282	0.115625596593517	0.733828182417533	0.830952500678678	gWM_line_Lesion_1 - gWM_line_Lesion_2	EIF4A2
205	-0.0512726390218411	12.2154843787611	0.106522033006485	0.744139036283456	0.838517645763309	gWM_line_Lesion_1 - gWM_line_Lesion_2	NPC2
206	-0.0519792648154108	11.7129963439803	0.0978885021280291	0.754378380113747	0.845929154399396	gWM_line_Lesion_1 - gWM_line_Lesion_2	PABPC1
207	0.0470236005121016	11.5963575203059	0.0755923865035015	0.78336180036655	0.870303459608152	gWM_line_Lesion_1 - gWM_line_Lesion_2	RPL8
208	-0.0433232886040571	11.9527099978215	0.0753863614173724	0.783649868391756	0.870303459608152	gWM_line_Lesion_1 - gWM_line_Lesion_2	RPLP2
209	0.0456464598083356	11.568412245169	0.0674140308305766	0.79513984263905	0.877552354518456	gWM_line_Lesion_1 - gWM_line_Lesion_2	RPL39
210	-0.0411350973950763	12.1121860255664	0.0656527358838588	0.797774867744051	0.877552354518456	gWM_line_Lesion_1 - gWM_line_Lesion_2	PCBP1
211	0.0379630401321624	12.2259862777003	0.0589773481849392	0.808119645357045	0.883840885319432	gWM_line_Lesion_1 - gWM_line_Lesion_2	RPL34
212	-0.0375454110357973	11.7921062517397	0.0570973107830639	0.811144015964154	0.883840885319432	gWM_line_Lesion_1 - gWM_line_Lesion_2	RPL9
213	0.0355006711646293	11.9626052783175	0.0482601591528464	0.82611886310173	0.895931724772299	gWM_line_Lesion_1 - gWM_line_Lesion_2	BARX2
214	0.0390474663857446	11.5983082504882	0.0431701344002846	0.83540524793658	0.898649465369748	gWM_line_Lesion_1 - gWM_line_Lesion_2	TPI1
215	0.0387034448041989	11.6135118741592	0.0426396157908329	0.836405346556259	0.898649465369748	gWM_line_Lesion_1 - gWM_line_Lesion_2	SKP1
216	0.033948809251595	11.7039199753723	0.0393652229440278	0.84272686724995	0.90124956636453	gWM_line_Lesion_1 - gWM_line_Lesion_2	CAMKMT
217	0.0309117115808607	12.742085051493	0.0343890554512143	0.852881691553602	0.907336956234386	gWM_line_Lesion_1 - gWM_line_Lesion_2	RPS28
218	-0.0369545449558703	11.6486083853842	0.0328038466876279	0.85627470328613	0.907336956234386	gWM_line_Lesion_1 - gWM_line_Lesion_2	PPP3R1
219	0.0242849293538897	12.0431192912198	0.0268969284126683	0.869728915565511	0.916598270411344	gWM_line_Lesion_1 - gWM_line_Lesion_2	HSPA6
220	-0.0243968324347471	12.0738133229354	0.0255717104403956	0.872950733725089	0.916598270411344	gWM_line_Lesion_1 - gWM_line_Lesion_2	RPL18
221	-0.0285582697155489	11.794732454284	0.0238253033306393	0.877330248671478	0.91702844996883	gWM_line_Lesion_1 - gWM_line_Lesion_2	APP
222	0.0243975825109111	11.6409671263114	0.0202226646874806	0.886916964239654	0.918979918275757	gWM_line_Lesion_1 - gWM_line_Lesion_2	PMFBP1
223	0.0232512251586126	12.1444278553582	0.0201374856794558	0.887153773919887	0.918979918275757	gWM_line_Lesion_1 - gWM_line_Lesion_2	ITM2B
224	-0.0205359845324762	11.8311957324755	0.0161863541437128	0.898761841508072	0.926848149055199	gWM_line_Lesion_1 - gWM_line_Lesion_2	CTSA
225	0.0193982712925667	11.7267342143136	0.0136713012794729	0.906920009932291	0.931104543530486	gWM_line_Lesion_1 - gWM_line_Lesion_2	RPL14
226	-0.0176280564519628	11.9944985992547	0.0118587993069923	0.913283302289345	0.933488685083357	gWM_line_Lesion_1 - gWM_line_Lesion_2	PLOD1
227	-0.0187673172720291	11.7791381000004	0.0102829538014362	0.919229046664745	0.935426915328441	gWM_line_Lesion_1 - gWM_line_Lesion_2	CALM2
228	0.012370804454715	12.3720286461903	0.00645192961513885	0.935979646689533	0.9482951683565	gWM_line_Lesion_1 - gWM_line_Lesion_2	BAG3
229	-0.0050424495516088	12.2422981845001	0.00100168709450088	0.974751615168065	0.983264729711017	gWM_line_Lesion_1 - gWM_line_Lesion_2	TSNAX
230	-0.00222841910482696	14.3650862196669	0.000134571217017765	0.99074436092271	0.995051945100634	gWM_line_Lesion_1 - gWM_line_Lesion_2	FTH1
231	5.3026411519739e-05	11.6820869184153	5.06772749986339e-07	0.999432002202258	0.999432002202258	gWM_line_Lesion_1 - gWM_line_Lesion_2	PTGES3
232	2.19702683779178	11.8490377076338	192.760091414351	7.94117838277786e-44	1.83441220642168e-41	gNAWM - gWM_line_Lesion_1	PLP1
233	1.89429237634324	13.6697599399512	98.2054849350013	3.77143897814507e-23	4.35601201975756e-21	gNAWM - gWM_line_Lesion_1	CRYAB
234	1.72359829074908	11.6387241835271	90.099806548755	2.26443850463827e-21	1.74361764857147e-19	gNAWM - gWM_line_Lesion_1	TUBB4A
235	-1.8910559498113	13.2229111544434	88.8669637935891	4.22276855841127e-21	2.43864884248251e-19	gNAWM - gWM_line_Lesion_1	FCF1
236	1.34989892877651	12.3440707191482	68.8327381346325	1.07178627441028e-16	4.95165258777551e-15	gNAWM - gWM_line_Lesion_1	RPL32
237	-1.46956113230851	12.3040712268133	61.0697062100705	5.50893294950738e-15	2.12093918556034e-13	gNAWM - gWM_line_Lesion_1	LYRM2
238	-1.39971285391595	11.914872792686	47.887208054045	4.51457541709111e-12	1.48980988764007e-10	gNAWM - gWM_line_Lesion_1	FOXD4L5
239	1.15478449258258	11.8675788943864	47.4077358506207	5.76547083683553e-12	1.65534930306227e-10	gNAWM - gWM_line_Lesion_1	APLP1
240	1.1317937975258	12.2285145590466	47.1879987185046	6.4494128690738e-12	1.65534930306227e-10	gNAWM - gWM_line_Lesion_1	SPP1
241	-1.44017724839135	11.7373892006654	46.5747842111761	8.81877811888526e-12	2.03713774546249e-10	gNAWM - gWM_line_Lesion_1	C4orf46
242	1.25727792238503	14.6324194726394	43.7047294298313	3.81847892702549e-11	8.01880574675352e-10	gNAWM - gWM_line_Lesion_1	HSPA1A
243	-1.14032721331734	12.5624244634086	37.8335721289034	7.70444351935206e-10	1.48310537747527e-08	gNAWM - gWM_line_Lesion_1	PRMT8
244	-1.15168748171622	12.7747100879193	33.1757136861759	8.41955733133332e-09	1.49609057195231e-07	gNAWM - gWM_line_Lesion_1	MZT2B
245	1.09432329827025	11.3634395854508	32.7277271878328	1.06014122377461e-08	1.74923301922811e-07	gNAWM - gWM_line_Lesion_1	DBNDD2
246	-0.972940618653705	12.5795048008629	29.929310575273	4.48087689905749e-08	6.90055042454854e-07	gNAWM - gWM_line_Lesion_1	RPL21
247	1.00284159326517	14.2336740933528	29.2254344691871	6.44278932165059e-08	9.30177708313303e-07	gNAWM - gWM_line_Lesion_1	MBP
248	0.95052589311079	11.6122821881576	29.0721027049045	6.97339445074605e-08	9.47561245954317e-07	gNAWM - gWM_line_Lesion_1	CNP
249	1.22009375379409	13.1504322247303	28.2034659584816	1.09208834076972e-07	1.40151337065448e-06	gNAWM - gWM_line_Lesion_1	IGHG1
250	-1.11062613048587	11.8521631452484	27.0598841244616	1.97249067190098e-07	2.3904077549955e-06	gNAWM - gWM_line_Lesion_1	DOK6
251	1.13164813187978	14.1848599835105	26.9669732329665	2.06961710389221e-07	2.3904077549955e-06	gNAWM - gWM_line_Lesion_1	IGHG4
252	1.00451035387041	11.6213961245564	26.3833761015294	2.79939472564115e-07	3.07933419820527e-06	gNAWM - gWM_line_Lesion_1	STMN1
253	-0.972316956043465	11.9315804926507	26.2178671333587	3.04987587538549e-07	3.20236966915477e-06	gNAWM - gWM_line_Lesion_1	HMGN2
254	1.10170139077168	12.7171551871685	24.7278601421098	6.60228619095843e-07	6.63099178309303e-06	gNAWM - gWM_line_Lesion_1	IGKC
255	0.84852192442793	12.3319803819282	24.586500598349	7.10477105071002e-07	6.83834213630839e-06	gNAWM - gWM_line_Lesion_1	HSPH1
256	0.817337665186615	12.097608333711	24.1150313100156	9.07491630804e-07	8.38522266862896e-06	gNAWM - gWM_line_Lesion_1	QKI
257	0.910014447794936	13.0606733846615	23.9352041275512	9.96330666867357e-07	8.85201477101382e-06	gNAWM - gWM_line_Lesion_1	HSPA1B
258	-0.924560720418392	12.0983844411643	23.79188491967	1.07334034925733e-06	9.18302298809051e-06	gNAWM - gWM_line_Lesion_1	HNRNPA1
259	0.929745973879637	11.2934657170327	20.8241008414758	5.03454223101481e-06	4.15349734058722e-05	gNAWM - gWM_line_Lesion_1	PIP4K2A
260	1.06813078802548	13.1299002311435	20.7564129655314	5.21566246190351e-06	4.15454492655072e-05	gNAWM - gWM_line_Lesion_1	IGHG2
261	0.806674737699277	11.8386915370386	20.5320710084629	5.86404636988078e-06	4.47834700177818e-05	gNAWM - gWM_line_Lesion_1	RPS11
262	0.797113781335242	12.6815078573086	20.4850438234106	6.0099029028192e-06	4.47834700177818e-05	gNAWM - gWM_line_Lesion_1	TUBA1C
263	0.841226509144984	14.3650862196669	19.9728914525446	7.85478983143821e-06	5.67017640956946e-05	gNAWM - gWM_line_Lesion_1	FTH1
264	0.779392550434988	12.3383923139317	19.6244783403713	9.42538863343738e-06	6.59777204340617e-05	gNAWM - gWM_line_Lesion_1	ATP1B1
265	-0.917553939814716	13.1374147795249	18.9163137532377	1.36579699403045e-05	9.27938545944217e-05	gNAWM - gWM_line_Lesion_1	TMEM30A
266	0.747657059906151	12.6519418872421	18.3863559563936	1.80344742512617e-05	0.000117591849945081	gNAWM - gWM_line_Lesion_1	HSP90AB1
267	-0.855990531194125	13.6641517345993	18.3137263476334	1.87352371797306e-05	0.000117591849945081	gNAWM - gWM_line_Lesion_1	ADAM15
268	0.783241663001941	13.1567875429366	18.3036031930652	1.88350582163117e-05	0.000117591849945081	gNAWM - gWM_line_Lesion_1	HSP90AA1
269	-0.832976380539622	12.6612032212726	18.1778457043471	2.01205814368306e-05	0.000122311955576523	gNAWM - gWM_line_Lesion_1	BCL2L2
270	-0.86468321588399	11.640059803164	17.1496210728337	3.45478326843193e-05	0.000204629470514814	gNAWM - gWM_line_Lesion_1	NUPR1
271	-0.83352977129289	14.2153428278142	17.0340760920319	3.6714972604988e-05	0.000212028966793806	gNAWM - gWM_line_Lesion_1	DHRS1
272	-0.723145532923695	12.1046499117197	14.9415449815843	0.00011089389283356	0.000624792420598838	gNAWM - gWM_line_Lesion_1	RPSA
273	0.74368828060218	11.3687390278236	13.8498908529967	0.000198008237543763	0.00106706467058776	gNAWM - gWM_line_Lesion_1	EFHD1
274	0.738821759526121	11.7791381000004	13.8439891985271	0.000198631085866986	0.00106706467058776	gNAWM - gWM_line_Lesion_1	CALM2
275	-0.760846075875839	11.8311957324755	13.0708914338506	0.000299920361952498	0.00157458190025061	gNAWM - gWM_line_Lesion_1	CTSA
276	-0.642555535227888	12.6562203430872	12.4837554054951	0.000410506117986743	0.00210726473899861	gNAWM - gWM_line_Lesion_1	RPL7A
277	-0.87887895004668	11.5983082504882	12.062284797264	0.000514521934157134	0.00258379493022387	gNAWM - gWM_line_Lesion_1	TPI1
278	0.667520993201772	11.5905803914105	11.9395686726614	0.00054954200920339	0.00270094051331879	gNAWM - gWM_line_Lesion_1	NDRG1
279	0.577507700618408	12.2355148660197	11.742902514789	0.000610757001897115	0.00292313407570856	gNAWM - gWM_line_Lesion_1	HNRNPA2B1
280	0.767851975107741	11.5960493228349	11.7147730041048	0.000620058743332118	0.00292313407570856	gNAWM - gWM_line_Lesion_1	DPYSL2
281	-0.61334490459803	12.6979511140931	11.5238948514246	0.000687072846793991	0.00316828704688549	gNAWM - gWM_line_Lesion_1	RPL7
282	-0.654673494361711	11.9404916562639	11.4905962250754	0.000699491945416278	0.00316828704688549	gNAWM - gWM_line_Lesion_1	RPS26
283	-0.715924632819204	11.9250105100025	11.2917997605241	0.000778501769717391	0.00345834440009072	gNAWM - gWM_line_Lesion_1	MFSD6L
284	0.543723035759877	12.2674683959169	10.9660189564628	0.000927979056797691	0.00404458796453333	gNAWM - gWM_line_Lesion_1	PTMA
285	-0.647988210899369	11.937042249842	10.8101958216574	0.00100942624953021	0.00431810117854591	gNAWM - gWM_line_Lesion_1	ANKRD36B
286	-0.725282899418358	11.6617205446408	10.5848528287189	0.00114017972785961	0.00478875485701037	gNAWM - gWM_line_Lesion_1	S100A6
287	0.570530330424484	11.8966978054666	10.4126373840169	0.0012515587254638	0.00516267974253817	gNAWM - gWM_line_Lesion_1	PITX1
288	-0.622813289840259	12.293231981163	9.91410944289782	0.0016401648180351	0.0066469837362475	gNAWM - gWM_line_Lesion_1	VIM
289	0.642734534285186	11.4947665843315	9.2362277689884	0.00237273252624283	0.00945002092348437	gNAWM - gWM_line_Lesion_1	UBE2Z
290	0.67877788370234	13.1990894624838	9.20065034921032	0.0024192916054129	0.00947214170932849	gNAWM - gWM_line_Lesion_1	IGHG3
291	-0.65025265456504	11.7050861644992	9.06816375258146	0.00260098125387685	0.00998449003389486	gNAWM - gWM_line_Lesion_1	DNAH3
292	-0.604327958606305	11.8495693309092	9.0279311312885	0.00265885233984862	0.00998449003389486	gNAWM - gWM_line_Lesion_1	LAYN
293	-0.580600221137074	11.971997417962	9.01357332248926	0.00267981983593715	0.00998449003389486	gNAWM - gWM_line_Lesion_1	RNPEP
294	-0.568074779737119	12.2154843787611	8.89062716803176	0.00286638256855632	0.0105100694180398	gNAWM - gWM_line_Lesion_1	NPC2
295	0.50241816362942	12.1194832121874	8.61827031627845	0.00332807726419694	0.0120122788754608	gNAWM - gWM_line_Lesion_1	RPS8
296	0.507966558937619	12.1444278553582	8.43639626251559	0.00367784375275401	0.0130704908751719	gNAWM - gWM_line_Lesion_1	ITM2B
297	0.585611399572869	11.6031431437876	8.37233871780393	0.00380975031250911	0.0133341260937819	gNAWM - gWM_line_Lesion_1	GPM6B
298	-0.600120747101018	11.7627011161413	8.16640029743384	0.00426735148659805	0.0147128088567783	gNAWM - gWM_line_Lesion_1	KIAA0825
299	-0.542140883900912	12.2422981845001	8.0827487065384	0.00446886116419682	0.0151809842489627	gNAWM - gWM_line_Lesion_1	TSNAX
300	-0.565366408305512	12.1291096624697	7.51688410953386	0.00611233179852605	0.0200234785508088	gNAWM - gWM_line_Lesion_1	CST3
301	-0.630461413582926	12.0817446402663	7.50461438386564	0.0061541115362465	0.0200234785508088	gNAWM - gWM_line_Lesion_1	ITM2C
302	-0.517487170341594	11.9025314781129	7.50452923354069	0.00615440249830054	0.0200234785508088	gNAWM - gWM_line_Lesion_1	RPS10
303	-0.568572233556829	11.7501456307943	7.45995382085327	0.00630866250515474	0.0202402922040381	gNAWM - gWM_line_Lesion_1	SLC35D2
304	-0.548162122563099	11.9626052783175	7.38337689144009	0.00658294512941086	0.0208309633547111	gNAWM - gWM_line_Lesion_1	BARX2
305	0.470376921991796	12.0055287419125	7.26563456641193	0.00702864309020102	0.0219407642410329	gNAWM - gWM_line_Lesion_1	DDX17
306	-0.513480279179619	12.8608586835774	7.13603139012483	0.00755501755713247	0.023269454075968	gNAWM - gWM_line_Lesion_1	APOE
307	-0.698685997115207	11.6333955430888	6.99718492077785	0.00816379992989738	0.0245710955084798	gNAWM - gWM_line_Lesion_1	PCSK1N
308	-0.59884010860796	11.8796993017231	6.99136974409009	0.00819036516949327	0.0245710955084798	gNAWM - gWM_line_Lesion_1	SIRT6
309	-0.480130446649156	11.8075790018756	6.94418030541584	0.00840923620024056	0.024904276439174	gNAWM - gWM_line_Lesion_1	RPL5
310	0.462195448865279	11.8839705967523	6.91821545498351	0.00853220795389011	0.024948608067704	gNAWM - gWM_line_Lesion_1	RPL38
311	0.451388605735141	12.087392938023	6.75958503559526	0.00932454417052511	0.0269246212923913	gNAWM - gWM_line_Lesion_1	FKBP4
312	-0.483063717954903	12.2950626376758	6.73706376092092	0.00944299228700875	0.0269300150407287	gNAWM - gWM_line_Lesion_1	KPNA3
313	-0.718358360386845	11.5121547071118	6.48137204711365	0.0109010804301607	0.0307091412117942	gNAWM - gWM_line_Lesion_1	SNAP25
314	-0.52216027327646	11.9184495029859	6.40596436137682	0.0113737633268157	0.0316546907047522	gNAWM - gWM_line_Lesion_1	CUL4B
315	0.49001793964592	11.6820869184153	6.36464437423723	0.0116416424859262	0.0320145168362969	gNAWM - gWM_line_Lesion_1	PTGES3
316	-0.534618319596405	13.8103942593034	6.25306249082011	0.0123978776059509	0.033628829915744	gNAWM - gWM_line_Lesion_1	CLU
317	0.458211749510469	12.9410727987705	6.23572622299005	0.0125198241244761	0.033628829915744	gNAWM - gWM_line_Lesion_1	TMSB4X
318	-0.467380992455909	14.7309498107736	6.10217258869367	0.0135015789343414	0.0358490199291135	gNAWM - gWM_line_Lesion_1	PTBP1
319	-0.466661047373544	12.474155342282	6.00625897311691	0.0142552188603857	0.0374199495085125	gNAWM - gWM_line_Lesion_1	EIF4A2
320	0.450604195701036	12.1080274823622	5.88057043614842	0.0153088611592245	0.0397342351436051	gNAWM - gWM_line_Lesion_1	HSPA8
321	0.484048287038806	11.8294448446259	5.75149371203007	0.0164746429242678	0.0422849168389541	gNAWM - gWM_line_Lesion_1	SLC1A3
322	-0.435183112360306	12.075871891836	5.68226151163906	0.0171372648654479	0.0433708258152959	gNAWM - gWM_line_Lesion_1	RPS19
323	0.432384169328647	12.8370058369523	5.6683974090408	0.0172732293290356	0.0433708258152959	gNAWM - gWM_line_Lesion_1	DNAJB1
324	0.41843587140694	11.9443623055828	5.64553266967609	0.0174998991210676	0.0434674913652324	gNAWM - gWM_line_Lesion_1	DNAJA1
325	-0.449721258594009	12.1459064221518	5.50412105252614	0.018971712816276	0.0466219751123379	gNAWM - gWM_line_Lesion_1	PXN
326	-0.463836609975802	11.8653002111236	5.45945185233899	0.0194627513826688	0.0473252165199632	gNAWM - gWM_line_Lesion_1	HLA-DRB1
327	-0.439588508147416	13.9937821199758	5.44032768872104	0.0196769775702278	0.0473477272783607	gNAWM - gWM_line_Lesion_1	GFAP
328	0.408604905096737	11.8718038257388	5.28215150897695	0.0215451087567373	0.0513084548742919	gNAWM - gWM_line_Lesion_1	RPL31
329	-0.490551126740198	11.7039199753723	5.21357420253136	0.0224112166789404	0.0528264393146453	gNAWM - gWM_line_Lesion_1	CAMKMT
330	0.369256166502343	12.3034728563181	5.18112546687347	0.0228335290645157	0.05327823448387	gNAWM - gWM_line_Lesion_1	RPL37A
331	-0.464368609393948	11.748668707195	5.08115790019103	0.0241872118487442	0.0558724593705992	gNAWM - gWM_line_Lesion_1	ATP6V0B
332	-0.404743971459916	12.0484556935622	4.993412124575	0.0254439889418005	0.0581936776787713	gNAWM - gWM_line_Lesion_1	RPS2
333	0.382766478059213	11.8994644889896	4.93345999459451	0.0263415248101066	0.0596558061875943	gNAWM - gWM_line_Lesion_1	RPL30
334	0.378626292895971	11.9527099978215	4.72764525791453	0.0296814946338599	0.0665672355380741	gNAWM - gWM_line_Lesion_1	RPLP2
335	-0.420248515234481	11.8184031787853	4.61799765987506	0.0316381504873382	0.0701672262845182	gNAWM - gWM_line_Lesion_1	CLDN25
336	-0.464646044281363	11.6409671263114	4.60417510676577	0.0318941937656901	0.0701672262845182	gNAWM - gWM_line_Lesion_1	PMFBP1
337	-0.446118189663543	11.620390883164	4.52593964251633	0.0333847377733027	0.0727535323172917	gNAWM - gWM_line_Lesion_1	SERPINH1
338	-0.407460002192293	11.9866758846382	4.49767497652753	0.0339409722341256	0.0732744353839535	gNAWM - gWM_line_Lesion_1	CTSZ
339	-0.384772033085561	12.4321381424009	4.44872975079432	0.0349272173949579	0.0747054372058821	gNAWM - gWM_line_Lesion_1	NFKB2
340	-0.441300458674522	11.6827733394044	4.31377132698427	0.0378050626571809	0.0800420100056023	gNAWM - gWM_line_Lesion_1	ARF1
341	0.396983417846028	11.6655995404475	4.29987194574863	0.0381152428598106	0.0800420100056023	gNAWM - gWM_line_Lesion_1	RPS12
342	-0.435473978704554	12.0321549578922	4.27875642762426	0.0385915733962824	0.0803121932841552	gNAWM - gWM_line_Lesion_1	SYP
343	0.412254375412243	11.8110871788434	4.0604584498161	0.0438985798912852	0.0905408210257758	gNAWM - gWM_line_Lesion_1	UBB
344	-0.332842698428127	11.9240589001051	3.88790839925434	0.0486349572259289	0.0994219037096423	gNAWM - gWM_line_Lesion_1	FAM107A
345	0.332158317166001	12.2259862777003	3.8595577827065	0.0494633637577946	0.1002283949829	gNAWM - gWM_line_Lesion_1	RPL34
346	-0.399836010064363	11.6850836927494	3.6040573398969	0.0576387371541186	0.115778680718273	gNAWM - gWM_line_Lesion_1	TANK
347	0.358265980724226	11.7987231936548	3.53931827270388	0.0599300882580676	0.119343537824255	gNAWM - gWM_line_Lesion_1	SRRM2
348	0.413709185299684	11.997994077552	3.41770680609997	0.0645005530413211	0.127307820026642	gNAWM - gWM_line_Lesion_1	CALM1
349	0.378486431484406	11.8617577741425	3.40417310544559	0.0650317002733498	0.127307820026642	gNAWM - gWM_line_Lesion_1	PEA15
350	0.355858806097322	11.581709512204	3.27983279792406	0.0701360738778414	0.136146496351104	gNAWM - gWM_line_Lesion_1	ACSL1
351	-0.367146622658346	12.0042014233973	3.23038427467138	0.0722837253670484	0.138103685853385	gNAWM - gWM_line_Lesion_1	NPIPA1
352	-0.357139464063991	11.7318041407022	3.22910925337197	0.0723400259232015	0.138103685853385	gNAWM - gWM_line_Lesion_1	KRTAP5-8
353	0.341370355149311	11.7458609885372	3.20211534699844	0.0735430904640797	0.139249622108216	gNAWM - gWM_line_Lesion_1	NDRG2
354	0.33592431212265	11.7869111800813	3.07347882589603	0.0795790084456645	0.148483947042467	gNAWM - gWM_line_Lesion_1	DNAJB2
355	0.31829668226524	11.846010200156	3.0708931734038	0.0797056685422767	0.148483947042467	gNAWM - gWM_line_Lesion_1	RPS27A
356	0.360727931652224	11.794732454284	2.95418343900666	0.085655564603582	0.157886790021976	gNAWM - gWM_line_Lesion_1	APP
357	-0.319185841757475	12.1890504536003	2.94544329549105	0.086120067284714	0.157886790021976	gNAWM - gWM_line_Lesion_1	SCYL3
358	0.366353073962162	11.5806586811375	2.91634319633664	0.0876863744535726	0.159492539360435	gNAWM - gWM_line_Lesion_1	SELENOW
359	-0.285384677015932	12.6048383228691	2.80936094057375	0.0937157014599976	0.16912755497859	gNAWM - gWM_line_Lesion_1	RPS3A
360	0.283914614270232	11.9719630913566	2.55947893808442	0.10963471283283	0.196322625305299	gNAWM - gWM_line_Lesion_1	C1QC
361	-0.315228773886863	11.9384097068055	2.40422743181827	0.121007851078111	0.215021643069567	gNAWM - gWM_line_Lesion_1	TMEM106C
362	0.29368487997855	12.3168669651663	2.32419339960569	0.127376231201475	0.223592525993779	gNAWM - gWM_line_Lesion_1	HSPB1
363	0.278948648607673	11.6848922063268	2.31942609718236	0.127767157710731	0.223592525993779	gNAWM - gWM_line_Lesion_1	RPL22
364	-0.306931764178339	11.8353809745512	2.27806309811615	0.13121565228114	0.227900869751454	gNAWM - gWM_line_Lesion_1	RPL15
365	0.260220463173613	12.0019256536534	2.24170624999645	0.134332676783127	0.230546044779865	gNAWM - gWM_line_Lesion_1	STIP1
366	0.286777003750479	11.5939426820725	2.22368764027958	0.135908096012817	0.230546044779865	gNAWM - gWM_line_Lesion_1	CLK1
367	-0.285132565354596	11.7921062517397	2.22053285461324	0.136186049500156	0.230546044779865	gNAWM - gWM_line_Lesion_1	RPL9
368	-0.272461900951124	12.1124748666033	2.21437109394122	0.1367307711465	0.230546044779865	gNAWM - gWM_line_Lesion_1	GPNMB
369	-0.284306289599199	12.3110818759574	2.18357966943351	0.139489690956961	0.233493613123609	gNAWM - gWM_line_Lesion_1	DELE1
370	-0.31077765514009	11.5601780122169	2.13884296177956	0.143610169367393	0.238661504488257	gNAWM - gWM_line_Lesion_1	MACROH2A1
371	-0.268166534638587	12.7259268678973	2.11086116597055	0.1462569915519	0.24092189837443	gNAWM - gWM_line_Lesion_1	CTSD
372	-0.258116614698418	12.0967222746221	2.09360034680944	0.147917118166181	0.24092189837443	gNAWM - gWM_line_Lesion_1	C1QB
373	0.255160028699203	11.7532016939891	2.09172075637932	0.148099175624109	0.24092189837443	gNAWM - gWM_line_Lesion_1	RPL37
374	-0.265502426281348	12.0627328422939	2.05821677574234	0.151387241134285	0.244548620293845	gNAWM - gWM_line_Lesion_1	CRABP2
375	0.240218589449584	12.2380392631137	1.89067316881865	0.169126014433413	0.271306314820267	gNAWM - gWM_line_Lesion_1	RPS20
376	0.266295359876391	11.5367878655823	1.82985528500267	0.176144639452891	0.280616632507709	gNAWM - gWM_line_Lesion_1	CHORDC1
377	0.287382434324835	11.6699861136153	1.7272239487577	0.188765813551232	0.298663718700922	gNAWM - gWM_line_Lesion_1	RTN3
